Id,NamaUnor,DiatasanId
8ae482a34f4fd4c6014f5e00210b1db7,--------UPT SMK Negeri 3 Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF52B0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 3 BOJONEGORO,8ae482a34f4fd4c6014f5e00210b1db7
8ae483c679f6c7b9017a081144a26477,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e00210b1db7
8ae482a34f4fd4c6014f5e0065611de4,--------UPT SMK Negeri 2 Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF52C0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 2 BOJONEGORO,8ae482a34f4fd4c6014f5e0065611de4
8ae483c679f6c7b9017a080f8ba36438,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0065611de4
8ae482a34f4fd4c6014f5e00b40c1e09,--------UPT SMA Negeri 3 Bojonegoro Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF52D0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 3 BOJONEGORO,8ae482a34f4fd4c6014f5e00b40c1e09
8ae483c679f6c7b9017a07e5215d5b0b,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e00b40c1e09
8ae482a34f4fd4c6014f5e0181511e93,--------UPT SMK Negeri Dander Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF52F0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN DANDER,8ae482a34f4fd4c6014f5e0181511e93
8ae483c679f6c7b9017a08182108657f,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0181511e93
8ae482a34f4fd4c6014f5e01c0ad1eb3,--------UPT SMA Negeri 1 Dander Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5300AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 DANDER,8ae482a34f4fd4c6014f5e01c0ad1eb3
8ae483c679f6c7b9017a07ee04665b8f,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e01c0ad1eb3
8ae482a34f4fd4c6014f5e0216171ee2,--------UPT SMA Negeri 1 Gondang Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5310AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 GONDANG,8ae482a34f4fd4c6014f5e0216171ee2
8ae483c679f6c7b9017a09f5d2b03195,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0216171ee2
8ae482a34f4fd4c6014f5e025ed21f00,--------UPT SMA Negeri 1 Kalitidu Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5320AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KALITIDU,8ae482a34f4fd4c6014f5e025ed21f00
8ae483c679f6c7b9017a07f2d8c65bd0,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e025ed21f00
8ae482a34f4fd4c6014f5e02a3a41f1e,--------UPT SMK Negeri 1 Kanor,455541250414829CE050640A2A0260EA
33060E2FF5330AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 KANOR,8ae482a34f4fd4c6014f5e02a3a41f1e
8ae483c679f6c7b9017a081aab4c65f6,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e02a3a41f1e
8ae482a34f4fd4c6014f5e0355bd1f62,--------UPT SMA Negeri Model Terpadu Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5350AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN MODEL TERPADU,8ae482a34f4fd4c6014f5e0355bd1f62
8ae483c679f6c7b9017a080985956327,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0355bd1f62
8ae482a34f4fd4c6014f5e038c531f78,--------UPT SMA Negeri 1 Kasiman Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5360AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KASIMAN,8ae482a34f4fd4c6014f5e038c531f78
8ae483c679f6c7b9017a07f6dbd85c05,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e038c531f78
8ae482a34f4fd4c6014f5e03c3ee1f8d,--------UPT SMK Negeri Kasiman Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5370AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN KASIMAN,8ae482a34f4fd4c6014f5e03c3ee1f8d
8ae483c679f6c7b9017a081c1d85662f,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e03c3ee1f8d
8ae482a34f4fd4c6014f5e03fe551fb5,--------UPT SMA Negeri 1 Kedungadem Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5380AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KEDUNGADEM,8ae482a34f4fd4c6014f5e03fe551fb5
8ae483c679f6c7b9017a07f955c85d96,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e03fe551fb5
8ae482a34f4fd4c6014f5e0441da1fd3,--------UPT SMA Negeri 1 Kepohbaru Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5390AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KEPOHBARU,8ae482a34f4fd4c6014f5e0441da1fd3
8ae483c679f6c7b9017a07fbd40b5de3,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0441da1fd3
8ae482a34f4fd4c6014f5e047aeb1ff1,--------UPT SMA  Negeri 1 Malo Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53A0AB1E050640A2902BCCC,----------TATA USAHA SMAN 1 MALO,8ae482a34f4fd4c6014f5e047aeb1ff1
8ae482a34f4fd4c6014f5e04b9ad2008,--------UPT SMK Negeri Margomulyo Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53B0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN MARGOMULYO,8ae482a34f4fd4c6014f5e04b9ad2008
8ae483c679f6c7b9017a081e735a66c9,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e04b9ad2008
8ae482a34f4fd4c6014f5e0502af2039,--------UPT SMK Negeri Ngambon Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53C0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN NGAMBON,8ae482a34f4fd4c6014f5e0502af2039
8ae483c679f6c7b9017a082048c7681c,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0502af2039
8ae482a34f4fd4c6014f5e053ea82058,--------UPT SMK Negeri Ngasem Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53D0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN NGASEM,8ae482a34f4fd4c6014f5e053ea82058
8ae483c679f6c7b9017a0821e96f6855,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e053ea82058
8ae482a34f4fd4c6014f5e059edd2097,--------UPT SMK Negeri Ngraho Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53E0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN NGRAHO,8ae482a34f4fd4c6014f5e059edd2097
8ae483c679f6c7b9017a082a5b7b69b7,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e059edd2097
8ae482a34f4fd4c6014f5e05d5ee20b5,--------UPT SMA Negeri 1 Ngraho Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF53F0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 NGRAHO,8ae482a34f4fd4c6014f5e05d5ee20b5
8ae483c679f6c7b9017a07ffdfa15fc4,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e05d5ee20b5
8ae482a34f4fd4c6014f5e060caf20c1,--------UPT SMA Negeri 1 Padangan Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5400AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 PADANGAN,8ae482a34f4fd4c6014f5e060caf20c1
8ae483c679f6c7b9017a0801b8e16006,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e060caf20c1
8ae482a34f4fd4c6014f5e0647ac20e5,--------UPT SMK Negeri Purwosari Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5410AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN PURWOSARI,8ae482a34f4fd4c6014f5e0647ac20e5
8ae483c679f6c7b9017a082eab916ca4,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0647ac20e5
8ae482a34f4fd4c6014f5e06857f210c,--------UPT SMK Negeri Sekar Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5420AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN SEKAR,8ae482a34f4fd4c6014f5e06857f210c
8ae483c679f6c7b9017a08307df16f28,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e06857f210c
8ae482a34f4fd4c6014f5e06bf9a2125,--------UPT SMA Negeri 1 Sugihwaras Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5430AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 SUGIHWARAS,8ae482a34f4fd4c6014f5e06bf9a2125
8ae483c679f6c7b9017a0805e7d961fd,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e06bf9a2125
8ae482a34f4fd4c6014f5e07023d213d,--------UPT SMK Negeri Sugihwaras Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5440AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN SUGIHWARAS,8ae482a34f4fd4c6014f5e07023d213d
8ae483c679f6c7b9017a08320bff72b1,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e07023d213d
8ae482a34f4fd4c6014f5e074aa22168,--------UPT SMK Negeri Sumberrejo Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5450AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN  SUMBERREJO,8ae482a34f4fd4c6014f5e074aa22168
8ae483c679f6c7b9017a0838f3d6749f,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e074aa22168
8ae482a34f4fd4c6014f5e0786ed218e,--------UPT SMA Negeri 1 Sumberrejo Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5460AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 SUMBERREJO,8ae482a34f4fd4c6014f5e0786ed218e
8ae483c679f6c7b9017a07f4fbc25bf0,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e0786ed218e
8ae482a34f4fd4c6014f5e07d11921b6,--------UPT SMA Negeri 1 Tambakrejo Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5470AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 TAMBAKREJO,8ae482a34f4fd4c6014f5e07d11921b6
8ae483c679f6c7b9017a07ec0ae05b77,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e07d11921b6
8ae482a34f4fd4c6014f5e08025521ce,--------UPT SMK Negeri Trucuk Bojonegoro,455541250414829CE050640A2A0260EA
33060E2FF5480AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN TRUCUK,8ae482a34f4fd4c6014f5e08025521ce
8ae483c679f6c7b9017a084939687a35,----------FUNGSIONAL,8ae482a34f4fd4c6014f5e08025521ce
8ae483c679f6c7b9017a09e5031330cc,--------DPK KABUPATEN BOJONEGORO,455541250414829CE050640A2A0260EA
8ae483c679f6c7b9017a09e6cda230e3,----------SUB BAGIAN TATA USAHA,8ae483c679f6c7b9017a09e5031330cc
8ae483c679f6c7b9017a09e79cad30f0,----------FUNGSIONAL,8ae483c679f6c7b9017a09e5031330cc
8ae483a86108c28601610e26e4e96632,"------Seksi Pendidikan Menengah Atas, Pendidikan Khusus Dan Pendidikan Layanan Khusus",8ae4828859ccebb90159cfb25f5265dd
455541250415829CE050640A2A0260EA,------Kab. Tuban,8ae4828859ccebb90159cfb25f5265dd
8ae482074fd6638d014fd8e85682129b,--------UPT SMK Negeri 1 Singgahan Tuban,455541250415829CE050640A2A0260EA
33060E2FF54A0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 SINGGAHAN,8ae482074fd6638d014fd8e85682129b
8ae483c679f6c7b9017a090e29c9609b,----------FUNGSIONAL,8ae482074fd6638d014fd8e85682129b
8ae482074fd6638d014fd9543b451bc9,--------UPT SMA Negeri 1 Montong Tuban,455541250415829CE050640A2A0260EA
33060E2FF54B0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 MONTONG,8ae482074fd6638d014fd9543b451bc9
8ae483c679f6c7b9017a09122fe5610e,----------FUNGSIONAL,8ae482074fd6638d014fd9543b451bc9
8ae482074fd6638d014fd98f4361263a,--------UPT SMA Negeri 1 Parengan Tuban,455541250415829CE050640A2A0260EA
33060E2FF54C0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 PARENGAN,8ae482074fd6638d014fd98f4361263a
8ae483c679f6c7b9017a0916131c618e,----------FUNGSIONAL,8ae482074fd6638d014fd98f4361263a
8ae482074fd9effa014fda0b792302ae,--------UPT SMA Negeri 1 Soko Tuban,455541250415829CE050640A2A0260EA
33060E2FF54D0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 SOKO,8ae482074fd9effa014fda0b792302ae
8ae483c679f6c7b9017a091b323a6287,----------FUNGSIONAL,8ae482074fd9effa014fda0b792302ae
8ae482074fd9effa014fda3c228a0b33,--------UPT SMA Negeri 1 Rengel Tuban,455541250415829CE050640A2A0260EA
33060E2FF54E0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 RENGEL,8ae482074fd9effa014fda3c228a0b33
8ae483c679f6c7b9017a0941c33b6d08,----------FUNGSIONAL,8ae482074fd9effa014fda3c228a0b33
8ae482074fd9effa014fda44e4de0cb5,--------UPT SMK Negeri Rengel Tuban,455541250415829CE050640A2A0260EA
33060E2FF54F0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN RENGEL,8ae482074fd9effa014fda44e4de0cb5
8ae483c679f6c7b9017a0922a49764d0,----------FUNGSIONAL,8ae482074fd9effa014fda44e4de0cb5
8ae482074fdb0543014fde3022fa0ffb,--------UPT SMA Negeri 1 Plumpang Tuban,455541250415829CE050640A2A0260EA
33060E2FF5510AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 PLUMPANG,8ae482074fdb0543014fde3022fa0ffb
8ae483c679f6c7b9017a0940788f6ccb,----------FUNGSIONAL,8ae482074fdb0543014fde3022fa0ffb
8ae482074fde612b014fdeb0bcfa07f2,--------UPT SMA Negeri 1 Widang Tuban,455541250415829CE050640A2A0260EA
33060E2FF5520AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 WIDANG,8ae482074fde612b014fdeb0bcfa07f2
8ae483c679f6c7b9017a0957706e733a,----------FUNGSIONAL,8ae482074fde612b014fdeb0bcfa07f2
8ae482074fdf03fa014fdf3249a70414,--------UPT SMK Negeri Widang Tuban,455541250415829CE050640A2A0260EA
33060E2FF5530AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 WIDANG,8ae482074fdf03fa014fdf3249a70414
8ae483c679f6c7b9017a098253d807af,----------FUNGSIONAL,8ae482074fdf03fa014fdf3249a70414
8ae482074fec32f0014fedb5543110ff,--------UPT SMK Negeri 1 Palang Tuban,455541250415829CE050640A2A0260EA
33060E2FF5540AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 PALANG,8ae482074fec32f0014fedb5543110ff
8ae483c679f6c7b9017a09d8895023a8,----------FUNGSIONAL,8ae482074fec32f0014fedb5543110ff
8ae482074fec32f0014fedf16cec1eab,--------UPT SMA Negeri 3 Tuban,455541250415829CE050640A2A0260EA
33060E2FF5550AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 3 TUBAN,8ae482074fec32f0014fedf16cec1eab
8ae483c679f6c7b9017a09444a976d83,----------FUNGSIONAL,8ae482074fec32f0014fedf16cec1eab
8ae482074fec32f0014fee0137c52219,--------UPT SMA Negeri 5 Tuban,455541250415829CE050640A2A0260EA
33060E2FF5560AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 5 TUBAN,8ae482074fec32f0014fee0137c52219
8ae483c679f6c7b9017a094642836ddd,----------FUNGSIONAL,8ae482074fec32f0014fee0137c52219
8ae482074fec32f0014fee1a72662801,"--------UPT SLB A, B, D Negeri Tuban",455541250415829CE050640A2A0260EA
3BEB2A746DA30927E050640A2A02247F,----------SUB BAGIAN TATA USAHA SDLB NEGERI TUBAN,8ae482074fec32f0014fee1a72662801
8ae483c679f6c7b9017a09a2e0590f5f,----------FUNGSIONAL,8ae482074fec32f0014fee1a72662801
8ae482074fec32f0014fee2057412932,--------UPT SMA Negeri 2 Tuban,455541250415829CE050640A2A0260EA
33060E2FF5570AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 2 TUBAN,8ae482074fec32f0014fee2057412932
8ae483c679f6c7b9017a0952b35970aa,----------FUNGSIONAL,8ae482074fec32f0014fee2057412932
8ae482074fec32f0014fee20b76d2946,--------UPT SMA Negeri 1 Tuban,455541250415829CE050640A2A0260EA
33060E2FF5580AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 TUBAN,8ae482074fec32f0014fee20b76d2946
8ae483c679f6c7b9017a0950e4487023,----------FUNGSIONAL,8ae482074fec32f0014fee20b76d2946
8ae482074fec32f0014fee21eeb7298e,--------UPT SMK Negeri 2 Tuban,455541250415829CE050640A2A0260EA
33060E2FF5590AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 2 TUBAN,8ae482074fec32f0014fee21eeb7298e
8ae483c679f6c7b9017a096567957e47,----------FUNGSIONAL,8ae482074fec32f0014fee21eeb7298e
8ae482074fec32f0014fee22500529a7,--------UPT SMK Negeri 1 Tuban,455541250415829CE050640A2A0260EA
33060E2FF55A0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 TUBAN,8ae482074fec32f0014fee22500529a7
8ae483c679f6c7b9017a096377b97da6,----------FUNGSIONAL,8ae482074fec32f0014fee22500529a7
8ae482074fec32f0014fee3027e02c6f,--------UPT SMA Negeri 4 Tuban,455541250415829CE050640A2A0260EA
33060E2FF6010AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 4 TUBAN,8ae482074fec32f0014fee3027e02c6f
8ae483c679f6c7b9017a0954a8297128,----------FUNGSIONAL,8ae482074fec32f0014fee3027e02c6f
8ae482074fec32f0014feebef67942ea,--------UPT SMK Negeri 3 Tuban,455541250415829CE050640A2A0260EA
33060E2FF6020AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 3 TUBAN,8ae482074fec32f0014feebef67942ea
8ae483c679f6c7b9017a095b29bb7af3,----------FUNGSIONAL,8ae482074fec32f0014feebef67942ea
8ae482074fec32f0014feedfe11b496e,--------UPT SMA Negeri 1 Kerek Tuban,455541250415829CE050640A2A0260EA
33060E2FF6030AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KEREK,8ae482074fec32f0014feedfe11b496e
8ae483c679f6c7b9017a0939e06a68d6,----------FUNGSIONAL,8ae482074fec32f0014feedfe11b496e
8ae482074fefad3c014ff2db2adf25de,--------UPT SMA Negeri 1 Tambakboyo Tuban,455541250415829CE050640A2A0260EA
33060E2FF6040AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 TAMBAKBOYO,8ae482074fefad3c014ff2db2adf25de
8ae483c679f6c7b9017a094f1e816fb2,----------FUNGSIONAL,8ae482074fefad3c014ff2db2adf25de
8ae482074fefad3c014ff2ea8118291f,--------UPT SMK Negeri Tambakboyo Tuban,455541250415829CE050640A2A0260EA
33060E2FF6050AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMKN 1 TAMBAKBOYO,8ae482074fefad3c014ff2ea8118291f
8ae483c679f6c7b9017a09618d5e7d12,----------FUNGSIONAL,8ae482074fefad3c014ff2ea8118291f
8ae482074fefad3c014ff301d4302e4a,--------UPT SMA Negeri 1 Jatirogo Tuban,455541250415829CE050640A2A0260EA
33060E2FF6060AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 JATIROGO,8ae482074fefad3c014ff301d4302e4a
8ae483c679f6c7b9017a0932db54675d,----------FUNGSIONAL,8ae482074fefad3c014ff301d4302e4a
8ae482074fefad3c014ff3022ba62e62,--------UPT SMK Negeri Jatirogo Tuban,455541250415829CE050640A2A0260EA
33060E2FF6070AB1E050640A2902BCCC,----------TATA USAHA SMKN JATIROGO,8ae482074fefad3c014ff3022ba62e62
8ae482074fefad3c014ff32ff7063746,--------UPT SMA NEGERI 1 BANCAR - KAB TUBAN,455541250415829CE050640A2A0260EA
33060E2FF6080AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 BANCAR,8ae482074fefad3c014ff32ff7063746
8ae483c679f6c7b9017a08b70ea44129,----------FUNGSIONAL,8ae482074fefad3c014ff32ff7063746
8ae482074fefad3c014ff3464dc63bb8,--------UPT SMA Negeri 1 Grabagan Tuban,455541250415829CE050640A2A0260EA
33060E2FF6090AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 GRABAGAN,8ae482074fefad3c014ff3464dc63bb8
8ae483c679f6c7b9017a092f00e26696,----------FUNGSIONAL,8ae482074fefad3c014ff3464dc63bb8
8ae482075049fdab01504bd4906b684e,--------SMK NEGERI 1 JATIROGO,455541250415829CE050640A2A0260EA
33060E2FF60A0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 JATIROGO,8ae482075049fdab01504bd4906b684e
8ae483c679f6c7b9017a09b25c01118a,----------FUNGSIONAL,8ae482075049fdab01504bd4906b684e
8ae482a34f91e343014f97a3a33774b6,--------UPT SMA Negeri 1 Kenduruan Tuban,455541250415829CE050640A2A0260EA
33060E2FF60E0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 KENDURUAN,8ae482a34f91e343014f97a3a33774b6
8ae483c679f6c7b9017a09353c0267f7,----------FUNGSIONAL,8ae482a34f91e343014f97a3a33774b6
8ae482a34fbb3a87014fbb623ea713af,--------UPT SMA Negeri 1 Senori Tuban,455541250415829CE050640A2A0260EA
33060E2FF60F0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 SENORI,8ae482a34fbb3a87014fbb623ea713af
8ae483c679f6c7b9017a0949bdeb6e7e,----------FUNGSIONAL,8ae482a34fbb3a87014fbb623ea713af
8ae482a34fbb3a87014fbb796000375a,--------UPT SMA Negeri 1 Singgahan Tuban,455541250415829CE050640A2A0260EA
33060E2FF6100AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 1 SINGGAHAN,8ae482a34fbb3a87014fbb796000375a
8ae483c679f6c7b9017a094be0f76f02,----------FUNGSIONAL,8ae482a34fbb3a87014fbb796000375a
8ae482a64f97fe7d014fa416ebe6157b,--------UPT SMA Negeri 1 Bangilan Tuban,455541250415829CE050640A2A0260EA
33060E2FF6110AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN BANGILAN,8ae482a64f97fe7d014fa416ebe6157b
8ae483c679f6c7b9017a092bce9365fb,----------FUNGSIONAL,8ae482a64f97fe7d014fa416ebe6157b
8ae483a67589bea701758cc3889344ea,--------UPT SDLBN TUBAN,455541250415829CE050640A2A0260EA
8ae483c679f6c7b9017a09a7e0da100a,--------DPK KABUPATEN TUBAN,455541250415829CE050640A2A0260EA
8ae483a86108c28601610e2750f3663a,------Sub Bagian Tata Usaha,8ae4828859ccebb90159cfb25f5265dd
8ae483a8684a898d0168541062574468,------Seksi Pendidikan Menengah Kejuruan,8ae4828859ccebb90159cfb25f5265dd
8ae4828859ccebb90159cfb2e8e76612,----Cabang Dinas Pendidikan Wilayah Bondowoso,466D9577C6200F89E050640A29022FEF
8ae483a86108c28601610e284e146657,------Sub Bagian Tata Usaha,8ae4828859ccebb90159cfb2e8e76612
8ae483c679f229cb0179f4e9b15e645a,------PENGAWAS,8ae4828859ccebb90159cfb2e8e76612
8ae483a8684a898d016854112fa544f0,------Seksi Pendidikan Menengah Kejuruan,8ae4828859ccebb90159cfb2e8e76612
455541250402829CE050640A2A0260EA,------Kab. Bondowoso,8ae4828859ccebb90159cfb2e8e76612
8ae482034fb7b5e9014fb9d631644a9f,--------UPT SMA Negeri 1 Tenggarang  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFB60AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMA NEGERI 1 TENGGARANG,8ae482034fb7b5e9014fb9d631644a9f
8ae483c679f6c7b9017a0809dfd4633a,----------FUNGSIONAL,8ae482034fb7b5e9014fb9d631644a9f
8ae482074fd043cf014fd17bd0e9087f,--------UPT SMK Negeri 1 Klabang  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFB70AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 KLABANG,8ae482074fd043cf014fd17bd0e9087f
8ae483c679f6c7b9017a080ae9886364,----------FUNGSIONAL,8ae482074fd043cf014fd17bd0e9087f
8ae482074fd043cf014fd197c60a097c,--------UPT SMK Negeri 2 Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFBA0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 2 BONDOWOSO,8ae482074fd043cf014fd197c60a097c
8ae483c679f6c7b9017a080bc9b163c6,----------FUNGSIONAL,8ae482074fd043cf014fd197c60a097c
8ae482074fd043cf014fd19923610989,--------UPT SMK Negeri 1 Tamanan  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFBB0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 TAMANAN,8ae482074fd043cf014fd19923610989
8ae483c679f6c7b9017a080c9bac63e5,----------FUNGSIONAL,8ae482074fd043cf014fd19923610989
8ae482074fd6638d014fd8eb362c130b,--------UPT SMA Negeri 3 Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFBC0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMAN 3 BONDOWOSO,8ae482074fd6638d014fd8eb362c130b
8ae483c679f6c7b9017a080da67c640c,----------FUNGSIONAL,8ae482074fd6638d014fd8eb362c130b
8ae482074fd6638d014fd901e1e113dc,--------UPT SMK Negeri 1 Tapen  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFBD0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 TAPEN,8ae482074fd6638d014fd901e1e113dc
8ae483c679f6c7b9017a081008ee6450,----------FUNGSIONAL,8ae482074fd6638d014fd901e1e113dc
8ae482074fdb0543014fdbee447806f2,--------UPT SMK Negeri 1 Wringin  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFBF0AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 WRINGIN,8ae482074fdb0543014fdbee447806f2
8ae483c679f6c7b9017a081142386475,----------FUNGSIONAL,8ae482074fdb0543014fdbee447806f2
8ae482074fdb0543014fdd482bb70b68,--------UPT SMK Negeri 1 Pakem  Bondowoso,455541250402829CE050640A2A0260EA
33060E2FEFC00AB1E050640A2902BCCC,----------SUB BAGIAN TATA USAHA SMK NEGERI 1 PAKEM,8ae482074fdb0543014fdd482bb70b68
8ae483c679f6c7b9017a08121ddf6490,----------FUNGSIONAL,8ae482074fdb0543014fdd482bb70b68
8ae482074fe0fde1014fe3b0d97b152b,--------UPT SMK Negeri 1 Maesan  Bondowoso,455541250402829CE050640A2A0260EA
