id,nama,bup_usia,kel_jabatan_id,jenjang,status,cepat_kode
A5EB03E23E53F6A0E040640A040252AD,Pranata Laboratorium Kesehatan Ahli Pertama,58,A5EB03E23DD9F6A0E040640A040252AD,PT,N,11103
A5EB03E23E54F6A0E040640A040252AD,Pranata Laboratorium Kesehatan Penyelia,58,A5EB03E23DD9F6A0E040640A040252AD,PY,N,11104
A5EB03E23FFDF6A0E040640A040252AD,Operator Transmisi Sandi Penyelia,58,A5EB03E23DDAF6A0E040640A040252AD,PY,O,16305
A5EB03E24090F6A0E040640A040252AD,Penguji Kendaraan Bermotor Pemula,58,A5EB03E23DDBF6A0E040640A040252AD,PM,N,16704
A5EB03E2408FF6A0E040640A040252AD,Penguji Kendaraan Bermotor Terampil,58,A5EB03E23DDBF6A0E040640A040252AD,TR,N,16703
A5EB03E2408EF6A0E040640A040252AD,Penguji Kendaraan Bermotor Mahir,58,A5EB03E23DDBF6A0E040640A040252AD,MH,N,16702
A5EB03E2408DF6A0E040640A040252AD,Penguji Kendaraan Bermotor Penyelia,58,A5EB03E23DDBF6A0E040640A040252AD,PY,N,16701
A5EB03E2409EF6A0E040640A040252AD,Pranata Nuklir Terampil,58,A5EB03E23DDCF6A0E040640A040252AD,TR,N,17007
A5EB03E2409DF6A0E040640A040252AD,Pranata Nuklir Mahir,58,A5EB03E23DDCF6A0E040640A040252AD,MH,N,17006
A5EB03E2409BF6A0E040640A040252AD,Pranata Nuklir Ahli Pertama,58,A5EB03E23DDCF6A0E040640A040252AD,PT,N,17004
A5EB03E2409AF6A0E040640A040252AD,Pranata Nuklir Ahli Muda,58,A5EB03E23DDCF6A0E040640A040252AD,MU,N,17003
A5EB03E2409CF6A0E040640A040252AD,Pranata Nuklir Penyelia,58,A5EB03E23DDCF6A0E040640A040252AD,PY,N,17005
A5EB03E24099F6A0E040640A040252AD,Pranata Nuklir Ahli Madya,65,A5EB03E23DDCF6A0E040640A040252AD,MA,N,17002
A5EB03E24098F6A0E040640A040252AD,Pranata Nuklir Ahli Utama,65,A5EB03E23DDCF6A0E040640A040252AD,UT,N,17001
A5EB03E23F24F6A0E040640A040252AD,Penggerak Swadaya Masyarakat Pemula,58,A5EB03E23DDDF6A0E040640A040252AD,PM,N,17608
A5EB03E23F23F6A0E040640A040252AD,Penggerak Swadaya Masyarakat Terampil,58,A5EB03E23DDDF6A0E040640A040252AD,TR,N,17607
A5EB03E23F22F6A0E040640A040252AD,Penggerak Swadaya Masyarakat Mahir,58,A5EB03E23DDDF6A0E040640A040252AD,MH,N,17606
A5EB03E23F20F6A0E040640A040252AD,Penggerak Swadaya Masyarakat Ahli Pertama,58,A5EB03E23DDDF6A0E040640A040252AD,PT,N,17603
A5EB03E23F21F6A0E040640A040252AD,Penggerak Swadaya Masyarakat Penyelia,58,A5EB03E23DDDF6A0E040640A040252AD,PY,N,17605
A5EB03E23F1AF6A0E040640A040252AD,Penggerak Swadaya Masyarakat Ahli Muda,58,A5EB03E23DDDF6A0E040640A040252AD,MU,N,17602
A5EB03E23F1FF6A0E040640A040252AD,Penggerak Swadaya Masyarakat Ahli Madya,60,A5EB03E23DDDF6A0E040640A040252AD,MA,N,17601
ADC33FF0469079EDE050640A290369C9,Penggerak Swadaya Masyarakat Utama,65,A5EB03E23DDDF6A0E040640A040252AD,UT,N,17604
D6B0F742EB871979E040640A02021D72,Pengawas Mutu Hasil Pertanian Pemula,58,A5EB03E23DDEF6A0E040640A040252AD,PM,N,18809
8ae4829b3cf205d8013cfbd3faf64f21,Pengawas Mutu Hasil Pertanian Pelaksana Pemula,58,A5EB03E23DDEF6A0E040640A040252AD,PM,X,18808
A5EB03E23F05F6A0E040640A040252AD,Pengawas Mutu Hasil Pertanian Terampil,58,A5EB03E23DDEF6A0E040640A040252AD,TR,N,18807
8ae483c67b5e799f017b727b82e91cb3,Pengawas Mutu Hasil Pertanian Terampil Pelaksana,58,A5EB03E23DDEF6A0E040640A040252AD,TR,X,19808
A5EB03E23EEEF6A0E040640A040252AD,Sanitarian Ahli Madya,60,A5EB03E23DD7F6A0E040640A040252AD,MA,N,06901
A5EB03E23EEFF6A0E040640A040252AD,Sanitarian Ahli Muda,58,A5EB03E23DD7F6A0E040640A040252AD,MU,N,06902
A5EB03E23EF1F6A0E040640A040252AD,Sanitarian Penyelia,58,A5EB03E23DD7F6A0E040640A040252AD,PY,N,06904
ff80808156b0f0e30156b12684d046e0,Rescuer Mahir,58,29E97F13F91722E1E050640A15020BC4,MH,O,03819
A5EB03E23EC0F6A0E040640A040252AD,Penyuluh Pertanian Mahir,58,A5EB03E23DC0F6A0E040640A040252AD,MH,N,00325
A5EB03E23EBCF6A0E040640A040252AD,Penyuluh Pertanian Ahli Madya,60,A5EB03E23DC0F6A0E040640A040252AD,MA,N,00321
A5EB03E23F04F6A0E040640A040252AD,Pengawas Mutu Hasil Pertanian Mahir,58,A5EB03E23DDEF6A0E040640A040252AD,MH,N,18806
A5EB03E23F02F6A0E040640A040252AD,Pengawas Mutu Hasil Pertanian Ahli Pertama,58,A5EB03E23DDEF6A0E040640A040252AD,PT,N,18803
A5EB03E23F03F6A0E040640A040252AD,Pengawas Mutu Hasil Pertanian Penyelia,58,A5EB03E23DDEF6A0E040640A040252AD,PY,N,18805
A5EB03E23F01F6A0E040640A040252AD,Pengawas Mutu Hasil Pertanian Ahli Muda,58,A5EB03E23DDEF6A0E040640A040252AD,MU,N,18802
A5EB03E240B2F6A0E040640A040252AD,Asis Tek. Pemeriksa Pjk Madya,58,A5EB03E23DDFF6A0E040640A040252AD,MA,X,02912
A5EB03E240B1F6A0E040640A040252AD,Asisten Tek. Pemeriksa Pajak,58,A5EB03E23DDFF6A0E040640A040252AD,MA,X,02911
A5EB03E240B0F6A0E040640A040252AD,Ajun Tek. Pemeriksa Pjk Muda,58,A5EB03E23DDFF6A0E040640A040252AD,MU,X,02910
A5EB03E240AFF6A0E040640A040252AD,Ajun Tek. Pemeriksa Pjk Madya,58,A5EB03E23DDFF6A0E040640A040252AD,MA,X,02909
A5EB03E240AEF6A0E040640A040252AD,Ajun Teknisi Pemeriksa Pajak,58,A5EB03E23DDFF6A0E040640A040252AD,MH,X,02908
A5EB03E240ADF6A0E040640A040252AD,Teknisi Pemeriksa Pjk Pratama,58,A5EB03E23DDFF6A0E040640A040252AD,PT,X,02907
A5EB03E240ACF6A0E040640A040252AD,Teknisi Pemeriksa Pajak Muda,60,A5EB03E23DDFF6A0E040640A040252AD,MU,X,02906
A5EB03E240ABF6A0E040640A040252AD,Teknisi Pemeriksa Pajak Madya,60,A5EB03E23DDFF6A0E040640A040252AD,MA,X,02905
A5EB03E240CCF6A0E040640A040252AD,Asis Teknisi Kehtnan Muda,58,A5EB03E23DE0F6A0E040640A040252AD,MU,X,03213
A5EB03E240C8F6A0E040640A040252AD,Asis Teknisi Kehtn Madya,58,A5EB03E23DE0F6A0E040640A040252AD,MA,X,03212
A5EB03E240C7F6A0E040640A040252AD,Asisten Teknisi Kehutanan,58,A5EB03E23DE0F6A0E040640A040252AD,PT,X,03211
A5EB03E240C6F6A0E040640A040252AD,Ajun Tek Kehutanan Muda,58,A5EB03E23DE0F6A0E040640A040252AD,MU,X,03210
A5EB03E240C5F6A0E040640A040252AD,Ajun Teknisi Kehutanan Madya,58,A5EB03E23DE0F6A0E040640A040252AD,MA,X,03209
A5EB03E240C4F6A0E040640A040252AD,Ajun Teknisi Kehutanan,58,A5EB03E23DE0F6A0E040640A040252AD,MH,X,03208
A5EB03E240C3F6A0E040640A040252AD,Teknisi Kehutanan Pratama,58,A5EB03E23DE0F6A0E040640A040252AD,PT,X,03207
A5EB03E240C2F6A0E040640A040252AD,Teknisi Kehutanan Muda,58,A5EB03E23DE0F6A0E040640A040252AD,MU,X,03206
A5EB03E240C1F6A0E040640A040252AD,Teknisi Kehutanan Madya,58,A5EB03E23DE0F6A0E040640A040252AD,MA,X,03205
A5EB03E240C0F6A0E040640A040252AD,Tek Kehutanan Utm Pratama,58,A5EB03E23DE0F6A0E040640A040252AD,PT,X,03204
A5EB03E240BFF6A0E040640A040252AD,Tek Kehutanan Utama Muda,58,A5EB03E23DE0F6A0E040640A040252AD,UT,X,03203
A5EB03E23E0DF6A0E040640A040252AD,Asisten Pengawas Madya,60,A5EB03E23DE1F6A0E040640A040252AD,MA,X,03812
A5EB03E23E0CF6A0E040640A040252AD,Asisten Pengawas,58,A5EB03E23DE1F6A0E040640A040252AD,UT,X,03811
A5EB03E23E0BF6A0E040640A040252AD,Ajun Pengawas Muda,58,A5EB03E23DE1F6A0E040640A040252AD,TR,X,03810
A5EB03E23E0AF6A0E040640A040252AD,Ajun Pengawas Madya,58,A5EB03E23DE1F6A0E040640A040252AD,MH,X,03809
A5EB03E23E09F6A0E040640A040252AD,Ajun Pengawas,58,A5EB03E23DE1F6A0E040640A040252AD,MH,X,03808
A5EB03E23E08F6A0E040640A040252AD,Pengawas Pratama,60,A5EB03E23DE1F6A0E040640A040252AD,PT,X,03807
A5EB03E23E07F6A0E040640A040252AD,Pengawas Muda,58,A5EB03E23DE1F6A0E040640A040252AD,MU,X,03806
A5EB03E23E06F6A0E040640A040252AD,Pengawas Madya,60,A5EB03E23DE1F6A0E040640A040252AD,MA,X,03805
A5EB03E23E05F6A0E040640A040252AD,Pengawas Utama Pratama,60,A5EB03E23DE1F6A0E040640A040252AD,UT,X,03804
A5EB03E23E04F6A0E040640A040252AD,Pengawas Utama Muda,60,A5EB03E23DE1F6A0E040640A040252AD,UT,X,03803
A5EB03E23EADF6A0E040640A040252AD,Penyuluh Keluarga Berencana Mahir,58,A5EB03E23DB1F6A0E040640A040252AD,MH,N,04819
ff80808132b9d98c0132cd178bc8056e,Guru Ahli Pertama,60,A5EB03E23DCFF6A0E040640A040252AD,PT,N,00418
A5EB03E23F51F6A0E040640A040252AD,Entomolog Kesehatan Pemula,58,A5EB03E23DE2F6A0E040640A040252AD,PM,X,07207
A5EB03E23F50F6A0E040640A040252AD,Entomolog Kesehatan Terampil,58,A5EB03E23DE2F6A0E040640A040252AD,TR,N,07206
A5EB03E23F4FF6A0E040640A040252AD,Entomolog Kesehatan Mahir,58,A5EB03E23DE2F6A0E040640A040252AD,MH,N,07205
A5EB03E23F4DF6A0E040640A040252AD,Entomolog Kesehatan Ahli Pertama,58,A5EB03E23DE2F6A0E040640A040252AD,PT,N,07203
A5EB03E23F4EF6A0E040640A040252AD,Entomolog Kesehatan Penyelia,58,A5EB03E23DE2F6A0E040640A040252AD,PY,N,07204
A5EB03E23F4CF6A0E040640A040252AD,Entomolog Kesehatan Ahli Muda,58,A5EB03E23DE2F6A0E040640A040252AD,MU,N,07202
A5EB03E23F4BF6A0E040640A040252AD,Entomolog Kesehatan Ahli Madya,60,A5EB03E23DE2F6A0E040640A040252AD,MA,N,07201
09b9513a58da4c94a614a895f148c690,Entomolog Kesehatan Ahli Utama,60,A5EB03E23DE2F6A0E040640A040252AD,UT,N,87441
A5EB03E23F65F6A0E040640A040252AD,Pengantar Kerja Ahli Pertama,58,A5EB03E23DE3F6A0E040640A040252AD,PT,N,07803
A5EB03E23F64F6A0E040640A040252AD,Pengantar Kerja Ahli Muda,58,A5EB03E23DE3F6A0E040640A040252AD,MU,N,07802
A5EB03E23F63F6A0E040640A040252AD,Pengantar Kerja Ahli Madya,60,A5EB03E23DE3F6A0E040640A040252AD,MA,N,07801
ff80808155ec20660155fc14ec771feb,Pengantar Kerja Ahli Utama,65,A5EB03E23DE3F6A0E040640A040252AD,UT,N,07807
A5EB03E24004F6A0E040640A040252AD,Pamong Budaya Terampil,58,A5EB03E23DE4F6A0E040640A040252AD,TR,N,08406
A5EB03E23ED0F6A0E040640A040252AD,Pamong Budaya Mahir,58,A5EB03E23DE4F6A0E040640A040252AD,MH,N,08405
A5EB03E24002F6A0E040640A040252AD,Pamong Budaya Ahli Pertama,58,A5EB03E23DE4F6A0E040640A040252AD,PT,N,08403
A5EB03E24003F6A0E040640A040252AD,Pamong Budaya Penyelia,58,A5EB03E23DE4F6A0E040640A040252AD,PY,N,08404
A5EB03E24001F6A0E040640A040252AD,Pamong Budaya Ahli Muda,58,A5EB03E23DE4F6A0E040640A040252AD,MU,N,08402
A5EB03E23F7CF6A0E040640A040252AD,Pamong Budaya Ahli Madya,60,A5EB03E23DE4F6A0E040640A040252AD,MA,N,08401
C0732458864A4D6FE050640AF1081259,Pamong Budaya Ahli Utama,65,A5EB03E23DE4F6A0E040640A040252AD,UT,N,08400
A5EB03E23E84F6A0E040640A040252AD,Perekam Medis Pelaksana / Terampil,58,A5EB03E23DE5F6A0E040640A040252AD,TR,O,09203
8ae4828557dbee8a0157dc30dc2e0309,Perekam Medis Terampil,58,A5EB03E23DE5F6A0E040640A040252AD,TR,N,09208
8ae4829d562a447401562bb2be696eb8,Perekam Medis Mahir,58,A5EB03E23DE5F6A0E040640A040252AD,MH,N,09207
A5EB03E23E83F6A0E040640A040252AD,Perekam Medis Pelaksana Lanjutan / Mahir,58,A5EB03E23DE5F6A0E040640A040252AD,MH,O,09202
8ae4828557dbee8a0157dc32058303fe,Perekam Medis Ahli Pertama,58,A5EB03E23DE5F6A0E040640A040252AD,PT,N,09209
8ae4828947b0571c0147b4ad73a013b9,Perekam Medis Pertama / Ahli Pertama,58,A5EB03E23DE5F6A0E040640A040252AD,PT,O,09204
8ae4828557dbee8a0157dc32b177050f,Perekam Medis Ahli Muda,58,A5EB03E23DE5F6A0E040640A040252AD,MU,N,09210
8ae4828947b0571c0147b4ae584c13c1,Perekam Medis Muda,58,A5EB03E23DE5F6A0E040640A040252AD,MU,O,09205
8ae4828947b0571c0147b4b240e814fa,Perekam Medis Madya / Ahli Madya,60,A5EB03E23DE5F6A0E040640A040252AD,MA,X,09206
8ae4828557dbee8a0157dc33e0cd06de,Perekam Medis Ahli Madya,58,A5EB03E23DE5F6A0E040640A040252AD,MA,N,09211
A5EB03E24057F6A0E040640A040252AD,Widyaiswara Ahli Pertama,58,A5EB03E23DE6F6A0E040640A040252AD,PT,N,10904
A5EB03E24056F6A0E040640A040252AD,Widyaiswara Ahli Muda,58,A5EB03E23DE6F6A0E040640A040252AD,MU,N,10903
A5EB03E24055F6A0E040640A040252AD,Widyaiswara Ahli Madya,60,A5EB03E23DE6F6A0E040640A040252AD,MA,N,10902
A5EB03E23ED6F6A0E040640A040252AD,Teknik Tata Bangunan dan Perumahan Terampil,58,A5EB03E23DEFF6A0E040640A040252AD,TR,O,06407
A5EB03E23ED9F6A0E040640A040252AD,Teknik Jalan dan Jembatan Ahli Muda,58,A5EB03E23DF0F6A0E040640A040252AD,MU,O,06503
A5EB03E23ED7F6A0E040640A040252AD,Teknik Jalan dan Jembatan Ahli Utama,65,A5EB03E23DF0F6A0E040640A040252AD,UT,O,06501
A5EB03E23EAEF6A0E040640A040252AD,Penyuluh Keluarga Berencana Terampil,58,A5EB03E23DB1F6A0E040640A040252AD,TR,N,04820
A5EB03E24054F6A0E040640A040252AD,Widyaiswara Ahli Utama,65,A5EB03E23DE6F6A0E040640A040252AD,UT,N,10901
A5EB03E24061F6A0E040640A040252AD,Fisioterapis Terampil,58,A5EB03E23DE7F6A0E040640A040252AD,TR,N,11207
A5EB03E2405EF6A0E040640A040252AD,Fisioterapis Ahli Pertama,58,A5EB03E23DE7F6A0E040640A040252AD,PT,N,11203
A5EB03E24060F6A0E040640A040252AD,Fisioterapis Mahir,58,A5EB03E23DE7F6A0E040640A040252AD,MH,N,11206
A5EB03E2405FF6A0E040640A040252AD,Fisioterapis Penyelia,58,A5EB03E23DE7F6A0E040640A040252AD,PY,N,11205
A5EB03E2405DF6A0E040640A040252AD,Fisioterapis Ahli Muda,58,A5EB03E23DE7F6A0E040640A040252AD,MU,N,11202
A5EB03E2405CF6A0E040640A040252AD,Fisioterapis Ahli Madya,60,A5EB03E23DE7F6A0E040640A040252AD,MA,N,11201
ff8080814f24eac1014f25d5e9940cca,Fisioterapis Ahli Utama / Utama,60,A5EB03E23DE7F6A0E040640A040252AD,UT,X,11208
A5EB03E23F11F6A0E040640A040252AD,Penyuluh Perikanan Pemula,58,A5EB03E23DE8F6A0E040640A040252AD,PM,N,11708
A5EB03E23F10F6A0E040640A040252AD,Penyuluh Perikanan Terampil,58,A5EB03E23DE8F6A0E040640A040252AD,TR,N,11707
A5EB03E23F0DF6A0E040640A040252AD,Penyuluh Perikanan Ahli Pertama,58,A5EB03E23DE8F6A0E040640A040252AD,PT,N,11704
A5EB03E23F0FF6A0E040640A040252AD,Penyuluh Perikanan Mahir,58,A5EB03E23DE8F6A0E040640A040252AD,MH,N,11706
A5EB03E23F0CF6A0E040640A040252AD,Penyuluh Perikanan Ahli Muda,58,A5EB03E23DE8F6A0E040640A040252AD,MU,N,11703
A5EB03E23F0EF6A0E040640A040252AD,Penyuluh Perikanan Penyelia,58,A5EB03E23DE8F6A0E040640A040252AD,PY,N,11705
A5EB03E23F0BF6A0E040640A040252AD,Penyuluh Perikanan Ahli Madya,60,A5EB03E23DE8F6A0E040640A040252AD,MA,N,11702
A5EB03E23F4AF6A0E040640A040252AD,Dokter Ahli Pertama,58,A5EB03E23DE9F6A0E040640A040252AD,PT,N,00508
A5EB03E23F49F6A0E040640A040252AD,Dokter Ahli Muda,58,A5EB03E23DE9F6A0E040640A040252AD,MU,N,00506
A5EB03E23F47F6A0E040640A040252AD,Dokter Ahli Utama,65,A5EB03E23DE9F6A0E040640A040252AD,UT,N,00501
ff80808131900d430131946b181d1195,Bidan Pelaksana Pemula,58,A5EB03E23DEAF6A0E040640A040252AD,PM,X,00623
ff80808141007c23014129fc27484179,Bidan Pemula,58,A5EB03E23DEAF6A0E040640A040252AD,PM,X,00624
A5EB03E23EC4F6A0E040640A040252AD,Bidan Terampil,58,A5EB03E23DEAF6A0E040640A040252AD,TR,N,00622
A5EB03E23E11F6A0E040640A040252AD,Bidan Ahli Pertama,58,A5EB03E23DEAF6A0E040640A040252AD,PT,N,00603
8ae483a76141282001614b0f2c372113,Bidan Pelaksana Lanjutan / Mahir,58,A5EB03E23DEAF6A0E040640A040252AD,MH,O,00626
A5EB03E23EC3F6A0E040640A040252AD,Bidan Mahir,58,A5EB03E23DEAF6A0E040640A040252AD,MH,N,00621
A5EB03E23E10F6A0E040640A040252AD,Bidan Ahli Muda,58,A5EB03E23DEAF6A0E040640A040252AD,MU,N,00602
A5EB03E23EC2F6A0E040640A040252AD,Bidan Penyelia,58,A5EB03E23DEAF6A0E040640A040252AD,PY,N,00620
A5EB03E23E0FF6A0E040640A040252AD,Bidan Ahli Madya,60,A5EB03E23DEAF6A0E040640A040252AD,MA,N,00601
A5EB03E23EDDF6A0E040640A040252AD,Teknik Jalan dan Jembatan Terampil,58,A5EB03E23DF0F6A0E040640A040252AD,TR,O,06507
ff8080814f24eac1014f25d486500b63,Bidan Ahli Utama,65,A5EB03E23DEAF6A0E040640A040252AD,UT,N,00625
A5EB03E2403EF6A0E040640A040252AD,Asisten Juru Penerang Muda,58,A5EB03E23DEBF6A0E040640A040252AD,MU,X,01713
A5EB03E2403DF6A0E040640A040252AD,Asisten Juru Penerang Madya,58,A5EB03E23DEBF6A0E040640A040252AD,MA,X,01712
A5EB03E2403CF6A0E040640A040252AD,Asisten Juru Penerang,58,A5EB03E23DEBF6A0E040640A040252AD,MH,X,01711
A5EB03E2403BF6A0E040640A040252AD,Ajun Juru Penerang Muda,58,A5EB03E23DEBF6A0E040640A040252AD,TR,X,01710
A5EB03E2403AF6A0E040640A040252AD,Ajun Juru Penerang Madya,58,A5EB03E23DEBF6A0E040640A040252AD,MH,X,01709
A5EB03E24039F6A0E040640A040252AD,Ajun Juru Penerang,58,A5EB03E23DEBF6A0E040640A040252AD,TU,X,01708
A5EB03E24038F6A0E040640A040252AD,Juru Penerang Pratama,58,A5EB03E23DEBF6A0E040640A040252AD,XX,X,01707
A5EB03E24037F6A0E040640A040252AD,Juru Penerang Muda,58,A5EB03E23DEBF6A0E040640A040252AD,MU,X,01706
A5EB03E24036F6A0E040640A040252AD,Juru Penerang Madya,58,A5EB03E23DEBF6A0E040640A040252AD,MA,X,01705
A5EB03E24035F6A0E040640A040252AD,Juru Penerang Utama Pratama,58,A5EB03E23DEBF6A0E040640A040252AD,UT,X,01704
A5EB03E24034F6A0E040640A040252AD,Juru Penerang Utama Muda,58,A5EB03E23DEBF6A0E040640A040252AD,UT,X,01703
A5EB03E23E76F6A0E040640A040252AD,Asisten Teknisi Litkayasa Muda,60,A5EB03E23DECF6A0E040640A040252AD,MU,X,04713
A5EB03E23E75F6A0E040640A040252AD,Asisten Teknisi Litkayasa Madya,60,A5EB03E23DECF6A0E040640A040252AD,MA,X,04712
A5EB03E23E74F6A0E040640A040252AD,Asisten Teknisi Litkayasa,60,A5EB03E23DECF6A0E040640A040252AD,UT,X,04711
A5EB03E23E73F6A0E040640A040252AD,Ajun Teknisi Litkayasa Muda,60,A5EB03E23DECF6A0E040640A040252AD,MU,X,04710
A5EB03E23E72F6A0E040640A040252AD,Ajun Teknisi Litkayasa Madya,60,A5EB03E23DECF6A0E040640A040252AD,MA,X,04709
A5EB03E23E71F6A0E040640A040252AD,Ajun Teknisi Litkayasa,60,A5EB03E23DECF6A0E040640A040252AD,MH,X,04708
A5EB03E23E70F6A0E040640A040252AD,Teknisi Litkayasa Pratama,60,A5EB03E23DECF6A0E040640A040252AD,PT,X,04707
A5EB03E23E6EF6A0E040640A040252AD,Teknisi Litkayasa Madya,60,A5EB03E23DECF6A0E040640A040252AD,MA,X,04705
A5EB03E23E1CF6A0E040640A040252AD,Ajun Jaksa Madya,62,A5EB03E23DEDF6A0E040640A040252AD,PT,N,04909
A5EB03E23E1BF6A0E040640A040252AD,Ajun Jaksa,62,A5EB03E23DEDF6A0E040640A040252AD,PT,N,04908
A5EB03E23E1AF6A0E040640A040252AD,Jaksa Pratama,62,A5EB03E23DEDF6A0E040640A040252AD,MU,N,04907
A5EB03E23E18F6A0E040640A040252AD,Jaksa Madya / Ahli Madya,62,A5EB03E23DEDF6A0E040640A040252AD,MA,N,04905
A5EB03E23E17F6A0E040640A040252AD,Jaksa Utama Pratama,62,A5EB03E23DEDF6A0E040640A040252AD,MA,N,04904
A5EB03E23E16F6A0E040640A040252AD,Jaksa Utama Muda,62,A5EB03E23DEDF6A0E040640A040252AD,MA,N,04903
A5EB03E23F09F6A0E040640A040252AD,Pengawas Sekolah Pertama - Tingkat Dasar,60,A5EB03E23DEEF6A0E040640A040252AD,PT,X,06008
A5EB03E23E29F6A0E040640A040252AD,Pengawas Sekolah Pertama - Tingkat Menengah,60,A5EB03E23DEEF6A0E040640A040252AD,PT,X,06004
A5EB03E23E28F6A0E040640A040252AD,Pengawas Sekolah Muda - Tingkat Menengah,60,A5EB03E23DEEF6A0E040640A040252AD,MU,X,06003
A5EB03E23F08F6A0E040640A040252AD,Pengawas Sekolah Muda - Tingkat Dasar,58,A5EB03E23DEEF6A0E040640A040252AD,MU,X,06007
A5EB03E23E27F6A0E040640A040252AD,Pengawas Sekolah Madya - Tingkat Menengah,60,A5EB03E23DEEF6A0E040640A040252AD,MA,X,06002
A5EB03E23E26F6A0E040640A040252AD,Pengawas Sekolah Utama - Tingkat Menengah,65,A5EB03E23DEEF6A0E040640A040252AD,UT,X,06001
A5EB03E23ED5F6A0E040640A040252AD,Teknik Tata Bangunan dan Perumahan Mahir,58,A5EB03E23DEFF6A0E040640A040252AD,MH,O,06406
A5EB03E23EDCF6A0E040640A040252AD,Teknik Jalan dan Jembatan Mahir,58,A5EB03E23DF0F6A0E040640A040252AD,MH,O,06506
A5EB03E23EDBF6A0E040640A040252AD,Teknik Jalan dan Jembatan Penyelia,58,A5EB03E23DF0F6A0E040640A040252AD,PY,O,06505
D5E86E56B6F9898DE050640AF1086AE4,Asisten Pemeriksa Bea dan Cukai Mahir,58,D5E86E56B6FA898DE050640AF1086AE4,MH,N,13112
A5EB03E23EE4F6A0E040640A040252AD,Teknik Pengairan Terampil,58,A5EB03E23D84F6A0E040640A040252AD,TR,O,06607
A5EB03E23EE3F6A0E040640A040252AD,Teknik Pengairan Mahir,58,A5EB03E23D84F6A0E040640A040252AD,MH,O,06606
A5EB03E23EE2F6A0E040640A040252AD,Teknik Pengairan Penyelia,58,A5EB03E23D84F6A0E040640A040252AD,PY,O,06605
A5EB03E23EE0F6A0E040640A040252AD,Teknik Pengairan Ahli Muda,58,A5EB03E23D84F6A0E040640A040252AD,MU,O,06603
A5EB03E23EDFF6A0E040640A040252AD,Teknik Pengairan Ahli Madya,60,A5EB03E23D84F6A0E040640A040252AD,MA,O,06602
A5EB03E23ECFF6A0E040640A040252AD,Teknik Tata Bangunan dan Perumahan Ahli Muda,58,A5EB03E23DEFF6A0E040640A040252AD,MU,O,06403
A5EB03E23ED4F6A0E040640A040252AD,Teknik Tata Bangunan dan Perumahan Penyelia,58,A5EB03E23DEFF6A0E040640A040252AD,PY,O,06405
A5EB03E23ECEF6A0E040640A040252AD,Teknik Tata Bangunan dan Perumahan Ahli Utama,65,A5EB03E23DEFF6A0E040640A040252AD,UT,O,06401
A5EB03E23EDAF6A0E040640A040252AD,Teknik Jalan dan Jembatan Ahli Pertama,58,A5EB03E23DF0F6A0E040640A040252AD,PT,O,06504
A5EB03E23ED8F6A0E040640A040252AD,Teknik Jalan dan Jembatan Ahli Madya,60,A5EB03E23DF0F6A0E040640A040252AD,MA,O,06502
2d6f83861dce430db06f40efe8bb984b,Epidemiolog Kesehatan Ahli Utama,60,A5EB03E23DF1F6A0E040640A040252AD,UT,N,87442
A5EB03E23F84F6A0E040640A040252AD,Perencana Ahli Pertama,58,A5EB03E23DF2F6A0E040640A040252AD,PT,N,08904
A5EB03E23E7FF6A0E040640A040252AD,Perencana Ahli Muda,58,A5EB03E23DF2F6A0E040640A040252AD,MU,N,08903
A5EB03E23E7EF6A0E040640A040252AD,Perencana Ahli Madya,60,A5EB03E23DF2F6A0E040640A040252AD,MA,N,08902
A5EB03E23E7DF6A0E040640A040252AD,Perencana Ahli Utama,65,A5EB03E23DF2F6A0E040640A040252AD,UT,N,08901
A5EB03E24079F6A0E040640A040252AD,Pemeriksa Paten Ahli Pertama,58,A5EB03E23DF3F6A0E040640A040252AD,PT,N,12203
A5EB03E24078F6A0E040640A040252AD,Pemeriksa Paten Ahli Muda,58,A5EB03E23DF3F6A0E040640A040252AD,MU,N,12202
A5EB03E24077F6A0E040640A040252AD,Pemeriksa Paten Ahli Madya,60,A5EB03E23DF3F6A0E040640A040252AD,MA,N,12201
ff8080814f24eac1014f25ea8247285b,Pemeriksa Paten Ahli Utama,65,A5EB03E23DF3F6A0E040640A040252AD,UT,N,12204
8ae4829d5331ae390153351792c66010,Arsiparis Pemula,58,A5EB03E23DF4F6A0E040640A040252AD,PM,X,14708
A5EB03E23FA5F6A0E040640A040252AD,Arsiparis Pelaksana / Terampil,58,A5EB03E23DF4F6A0E040640A040252AD,TR,O,14707
8ae4829d5331ae3901533529ee4708a8,Arsiparis Terampil,58,A5EB03E23DF4F6A0E040640A040252AD,TR,N,14709
A5EB03E23FA4F6A0E040640A040252AD,Arsiparis Mahir,58,A5EB03E23DF4F6A0E040640A040252AD,MH,N,14706
8ae4829d5331ae390153352a69c70aa3,Arsiparis Mahir,58,A5EB03E23DF4F6A0E040640A040252AD,MH,O,14710
A5EB03E23FF6F6A0E040640A040252AD,Arsiparis Ahli Muda,58,A5EB03E23DF4F6A0E040640A040252AD,MU,N,14703
A5EB03E23FF8F6A0E040640A040252AD,Arsiparis Penyelia,58,A5EB03E23DF4F6A0E040640A040252AD,PY,N,14705
A5EB03E23FF5F6A0E040640A040252AD,Arsiparis Ahli Madya,60,A5EB03E23DF4F6A0E040640A040252AD,MA,N,14702
